,Temp,TGA,DrTGA,vel_cal
0,390.0149,10.813725,-0.000319,5
1,465.71679700000004,10.472426,-0.000311,5
2,391.342148,10.807827,0.000281,5
3,1012.518982,3.785055,-0.000859,5
4,448.69097899999997,10.862977,-0.001054,15
5,798.751526,4.624067,-0.00083,5
6,914.979736,4.430062,-0.001108,10
7,464.007935,10.490252,-0.000292,5
8,619.936584,6.353981,-0.000641,5
9,939.440552,4.278551,-0.000688,10
10,741.000275,5.26925,-0.001888,10
11,509.845825,10.271633,-0.00493,15
12,584.710419,7.954847,-0.011007,15
13,726.9891359999999,5.108701,-0.0009,5
14,535.9802549999999,8.993951,-0.002812,5
15,975.596741,4.160431,-0.000426,10
16,729.324249,5.334407,-0.002871,15
17,776.4617920000001,4.978608,-0.001197,10
18,523.181015,9.408718,-0.002422,5
19,1041.137939,3.666834,-0.000782,5
20,314.903095,11.555212,-5.4e-05,10
21,1039.44397,3.671125,-0.000462,5
22,671.036163,5.699174,-0.000969,5
23,1056.193115,3.600178,-6e-05,5
24,779.075287,4.725043,-0.0005,5
25,638.3623660000001,6.094426,-0.000861,5
26,912.849731,4.141756,-0.000519,5
27,557.6369930000001,8.226635,-0.003654,5
28,691.160736,5.476648,-0.001051,5
29,579.0497439999999,7.298563,-0.003313,5
30,863.889282,4.387281,0.000141,5
31,479.01834099999996,10.735869,-0.001977,10
32,522.289856,9.998725,-0.0043,10
33,569.31958,8.42013,-0.007272,10
34,750.229065,4.894489,-2.9e-05,5
35,883.243042,4.319516,-0.000191,5
36,1049.310059,3.632095,-1.9e-05,5
37,1109.670959,3.306589,-0.000273,5
38,776.524628,4.740061,-0.000331,5
39,962.928284,3.944909,-0.0002,5
40,984.946472,3.873228,-0.000711,5
41,1029.24054,3.721092,-0.000792,5
42,1108.848877,3.310889,-0.000419,5
43,667.494873,6.074812,-0.002347,10
44,719.003571,5.193977,-0.000701,5
45,1028.348328,3.724095,-0.000212,5
46,302.113091,11.435926,-0.00012,15
47,485.880081,10.655933,-0.002167,10
48,514.68956,9.663074,-0.001392,5
49,446.824097,10.610255,-0.000569,5
50,789.69873,4.669403,-0.00053,5
51,330.325588,11.183191,-0.000311,5
52,620.485565,6.74375,-0.004602,15
53,888.311829,4.301312,-3e-05,5
54,581.409271,8.103703,-0.011258,15
55,493.032654,10.111692,-0.001369,5
56,815.158386,4.553312,-0.000802,5
57,974.145264,3.909851,-0.00012,5
58,766.206421,5.04382,-0.001008,10
59,476.161057,10.363031,-0.001853,5
60,543.084869,8.766742,-0.002863,5
61,1019.783447,3.759727,-0.00014,5
62,756.2325129999999,5.120402,-0.001067,10
63,480.196152,10.724809,-0.001506,10
64,770.14447,4.773893,-0.000849,5
65,1092.2636109999999,3.806686,-0.000946,10
66,345.592079,11.079138,0.000261,5
67,941.096375,4.014046,-0.00075,5
68,1096.258423,3.385852,-0.000126,5
69,1051.701599,3.95471,-0.000389,10
70,722.532104,5.158345,-0.000971,5
71,340.52253,11.489728,-0.001054,10
72,1166.723938,2.929649,-0.000625,5
73,1004.045044,4.084837,6.4e-05,10
74,1106.01709,3.328591,-0.000522,5
75,330.732399,11.182089,-0.000519,5
76,441.409485,10.636587,-1e-06,5
77,341.374565,11.114294,0.0001,5
78,637.0671689999999,6.107645,-0.001492,5
79,656.662048,5.867626,-0.00054,5
80,1057.4956670000001,3.935009,-0.000757,10
81,977.16095,3.900651,-0.00058,5
82,1155.561035,3.013315,-0.00078,5
83,917.647339,4.415308,-0.000847,10
84,877.21582,4.574573,1.2e-05,10
85,777.243744,4.971967,-0.001168,10
86,426.66986099999997,10.69504,-0.000281,5
87,524.812225,9.353262,-0.003454,5
88,919.214661,4.405929,-0.001157,10
89,686.180878,5.530103,-0.00114,5
90,1101.81012,3.356233,-0.000251,5
91,799.230103,4.619864,-0.000741,5
92,1000.116028,4.094313,2.3e-05,10
93,580.898407,8.126218,-0.011088,15
94,435.212402,10.665012,-0.00034,5
95,450.292709,10.939541,-0.000914,10
96,752.1834719999999,5.107183,-0.001931,15
97,792.721863,4.891939,-0.000438,10
98,964.006226,3.945298,8e-05,5
99,1123.66394,3.68526,-0.000408,10
100,525.200012,9.965052,-0.006053,15
101,679.600189,5.885913,-0.003161,15
102,436.681824,10.907496,-0.001217,15
103,486.21958900000004,10.651501,-0.002207,10
104,1130.2296139999999,3.183262,-0.000243,5
105,635.167023,6.132663,-0.001151,5
106,610.31958,6.510215,-0.001482,5
107,329.481613,11.188099,-0.000399,5
108,774.947388,4.747779,-0.00066,5
109,1088.5421139999999,3.430196,-0.001039,5
110,607.974213,6.981312,-0.003579,10
111,838.125671,4.477456,0.000181,5
112,440.33013900000003,10.894451,-0.000635,15
113,1151.3031620000002,3.042938,-0.00035,5
114,491.101563,10.144018,-0.001571,5
115,322.294308,11.433892,-0.000236,15
116,325.633877,11.205124,-0.00041,5
117,607.6765439999999,6.555459,-0.001542,5
118,1034.117798,3.699067,-0.000162,5
119,472.926315,10.797955,-0.001706,10
120,748.374847,5.196227,-0.001508,10
121,316.45077100000003,11.233072,-0.000341,5
122,1128.7432250000002,3.760849,-0.001274,15
123,553.123871,9.024231,-0.005679,10
124,973.124573,3.91326,-0.000182,5
125,1132.564331,3.170553,-0.000151,5
126,569.378021,7.718863,-0.004324,5
127,429.368088,10.687225,-0.0001,5
128,700.358459,5.695037,-0.001908,10
129,1172.988586,2.889505,-0.000461,5
130,628.2987370000001,6.60861,-0.002659,10
131,540.208313,9.442737,-0.006048,10
132,503.775482,9.913807,-0.002054,5
133,743.40564,5.246633,-0.001658,10
134,1022.653198,3.748317,-0.000321,5
135,841.298523,4.465345,-0.000451,5
136,615.6101679999999,6.421937,-0.001542,5
137,687.824249,5.836844,-0.001577,10
138,1035.3278810000002,4.004521,-0.000428,10
139,691.90683,5.742857,-0.002743,15
140,385.228798,11.108788,-0.001616,15
141,720.3096009999999,5.486221,-0.001699,10
142,966.635437,4.183677,-0.000416,10
143,724.191772,5.443794,-0.001166,10
144,838.626892,4.477772,-0.00054,5
145,378.604713,11.219561,-0.001145,10
146,1094.421814,3.398769,-0.00018,5
147,522.259583,9.442852,-0.003462,5
148,386.885101,11.182561,-0.000935,10
149,989.985718,3.855815,0.000312,5
150,1174.029724,3.456915,-0.000377,10
151,985.213928,4.109045,-0.000621,15
152,807.649475,4.744375,-0.0007,15
153,1162.563416,3.516063,-0.000798,10
154,794.267822,4.804824,-0.000941,15
155,366.536423,11.300903,-0.001315,10
156,944.637756,4.000132,-0.000139,5
157,989.993652,4.120313,-0.000647,10
158,1146.9765630000002,3.586661,-0.001076,10
159,332.685387,11.171173,-0.000151,5
160,808.578491,4.580331,-0.000459,5
161,361.69417599999997,11.278914,-0.002316,15
162,1103.542908,3.342013,-0.000409,5
163,816.347229,4.550707,7e-05,5
164,1165.027161,3.640651,-0.000882,15
165,1147.9286499999998,3.06896,-0.000773,5
166,585.628265,7.706842,-0.006854,10
167,694.812805,5.757735,-0.002259,10
168,504.93208300000003,9.884478,-0.001973,5
169,1123.119812,3.228308,-0.000562,5
170,740.335999,5.277318,-0.001918,10
171,656.071045,6.183568,-0.003291,15
172,682.780975,5.845943,-0.00257,15
173,644.7225040000001,6.008556,-0.00061,5
174,840.966187,4.692575,-0.000706,10
175,1097.659424,3.846907,-0.001241,15
176,957.456055,4.208967,-0.000427,10
177,694.0975040000001,5.448828,-0.000199,5
178,395.076378,10.787397,-0.000352,5
179,798.43573,4.627266,-0.00084,5
180,584.968262,7.94379,-0.011097,15
181,627.6671140000001,6.23867,-0.001489,5
182,1053.121582,3.950203,-0.000678,10
183,983.521057,3.880838,0.000319,5
184,834.104919,4.643532,-0.000239,15
185,1094.770813,3.398469,-1e-05,5
186,808.611206,4.740673,-0.00099,15
187,1038.527771,3.679243,-0.000691,5
188,744.3630370000001,5.236423,-0.001829,10
189,1000.639709,3.829308,-0.001009,5
190,1157.410828,3.539606,-0.000426,10
191,775.59375,4.744673,-0.00033,5
192,1152.3889159999999,3.56197,-0.000821,10
193,447.29760699999997,10.955425,-0.000706,10
194,1104.268066,3.339513,-0.000369,5
195,606.78476,6.572772,-0.001493,5
196,483.34964,10.262928,-0.001151,5
197,370.990685,11.200388,-0.002096,15
198,676.7380370000001,5.6356020000000004,-0.000961,5
199,1047.50238,3.641705,-0.00036,5
200,928.80603,4.332418,-0.001261,15
201,786.575378,4.843446,-0.00083,15
202,439.615387,10.646175,-0.00051,5
203,1070.265503,3.529801,-0.000448,5
204,712.563263,5.567773,-0.001889,10
205,597.72522,7.25353,-0.00556,10
206,858.305298,4.632458,-0.000728,10
207,1075.2326050000001,3.504475,-0.00043,5
208,889.057922,4.538024,-0.000827,10
209,585.134644,7.72726,-0.006752,10
210,1133.2638550000001,3.647641,-0.000728,10
211,733.358063,5.044539,-0.001152,5
212,547.444336,8.613379,-0.002935,5
213,599.378235,7.204128,-0.0045,10
214,343.724709,11.475088,-0.000996,10
215,548.7033690000001,8.568746,-0.002954,5
216,302.075655,11.245235,0.000804,5
217,1166.201782,3.498412,-0.000567,10
218,906.940491,4.470214,-0.000837,10
219,1072.577209,3.518087,-0.00059,5
220,306.82571,11.243326,0.000316,5
221,436.434128,10.908645,-0.001157,15
222,312.15929,11.553833,-0.000207,10
223,892.557068,4.278194,0.000339,5
224,1123.220703,3.687969,-0.000569,10
225,847.516235,4.446116,0.000389,5
226,1155.993835,3.670484,-0.001112,15
227,1156.8820799999999,3.003095,-0.000149,5
228,348.955246,11.048386,-0.00093,5
229,1044.312866,3.977183,-0.000395,10
230,1139.1473999999998,3.128224,-0.000913,5
231,314.971794,11.230576,-0.000229,5
232,452.134094,10.576929,-0.00065,5
233,986.842773,4.129259,6.4e-05,10
234,954.430054,3.974322,0.000181,5
235,655.534302,5.87724,-0.000991,5
236,418.583527,10.971158,-0.001045,15
237,745.792419,5.219605,-0.001798,10
238,1084.092224,3.836201,-0.000817,10
239,1126.9292599999999,3.20779,-0.001112,5
240,804.538818,4.755733,-0.001392,15
241,391.152878,11.081507,-0.001435,15
242,1119.417175,3.255438,-0.000902,5
243,320.050999,11.222841,-0.000139,5
244,562.580505,8.020643,-0.003763,5
245,750.4705200000001,5.123541,-0.002652,15
246,506.311295,10.336403,-0.003269,10
247,916.101685,4.42189,-0.001048,10
248,521.127182,10.057289,-0.005393,15
249,1049.2235719999999,3.632297,-0.000108,5
250,1158.61554,3.663629,-0.000721,15
251,890.634155,4.533952,-0.000137,10
252,840.901978,4.468955,-0.00065,5
253,302.005566,11.24703,-0.000393,5
254,986.619934,3.870224,-0.000509,5
255,1133.61438,3.169054,-0.000391,5
256,934.02594,4.301482,-0.000862,15
257,1103.149902,3.343806,-0.00031,5
258,436.734589,10.65759,-0.000419,5
259,623.0018620000001,6.695733,-0.004721,15
260,362.621086,10.933517,-0.00084,5
261,893.929932,4.469626,-0.00044,15
262,771.662476,4.765984,-1.9e-05,5
263,632.479187,6.526254,-0.004233,15
264,630.925934,6.565219,-0.002668,10
265,500.72323600000004,9.970158,-0.001543,5
266,380.819839,10.847858,-0.000149,5
267,574.368622,7.492747,-0.003834,5
268,773.673096,4.754881,-0.000392,5
269,885.598206,4.548107,-0.00039,10
270,443.736526,10.969895,-0.000835,10
271,303.544779,11.244827,-0.000734,5
272,315.567265,11.232273,6e-05,5
273,678.605988,5.615476,-0.001461,5
274,877.605286,4.337834,-0.000122,5
275,598.875061,7.217136,-0.004559,10
276,656.079529,5.87353,-0.000892,5
277,995.806946,4.106118,-7.7e-05,10
278,1004.608215,3.817994,0.000101,5
279,714.332764,5.546224,-0.001718,10
280,1109.530334,3.819574,-0.000671,15
281,865.554993,4.378765,4.8e-05,5
282,1133.974182,3.164447,-0.001293,5
283,595.458221,6.804081,-0.001742,5
284,1126.760437,3.209991,-0.001021,5
285,409.500275,11.088718,-0.000575,10
286,689.229645,5.770721,-0.002621,15
287,316.069454,11.552454000000001,-0.000555,10
288,995.468506,3.84622,6.1e-05,5
289,937.519958,4.019946,-1e-06,5
290,590.4567569999999,6.924296,-0.001942,5
291,305.581696,11.55595,-4.3e-05,10
292,1122.2341310000002,3.237321,-0.000884,5
293,548.03363,8.593165,-0.003091,5
294,1039.294556,3.672227,-0.000562,5
295,695.3040470000001,5.701428,-0.00299,15
296,831.898682,4.726203,-0.000738,10
297,1089.308411,3.42339,-9e-05,5
298,1091.7830199999999,3.809887,-0.000908,10
299,969.102051,3.928974,-0.000499,5
300,812.74585,4.801955,-0.000876,10
301,789.783386,4.668911,-0.000651,5
302,926.925232,4.3582,-0.000987,10
303,541.690704,8.814291,-0.002624,5
304,365.59526800000003,10.917113,-0.00039,5
305,769.170258,4.779191,-0.000181,5
306,544.5237119999999,9.402149,-0.008664,15
307,1006.20752,3.809587,5.2e-05,5
308,1106.637207,3.824471,-0.00042,15
309,803.793823,4.842014,-0.001077,10
310,1021.432739,3.753514,-0.000288,5
311,884.596985,4.31372,-0.000522,5
312,471.375458,10.420889,-0.001061,5
313,916.34375,4.393861,-0.000961,15
314,1019.364319,3.761724,-0.000692,5
315,707.197937,5.310496,-0.000688,5
316,741.759125,4.966554,-0.000832,5
317,1066.0723269999999,3.935059,-0.000751,15
318,1036.5054930000001,4.002514,-0.000742,15
319,412.038879,11.07604,-0.000806,10
320,389.988411,11.171302,-0.000484,10
321,657.411926,5.859223,-0.001551,5
322,910.351379,4.454914,-0.001037,10
323,663.8791200000001,6.118195,-0.001718,10
324,791.442749,4.662003,-0.001021,5
325,748.6323239999999,4.910609,-0.000421,5
326,922.219421,4.388041,-0.000968,10
327,349.406258,11.438843,-0.001476,10
328,802.808228,4.608554,-0.000181,5
329,1020.882141,3.755123,-0.000322,5
330,736.1131290000001,5.01541,-0.000882,5
331,741.64679,5.261979,-0.001718,10
332,803.659241,4.600042,-0.000799,5
333,612.408081,6.473384,-0.001482,5
334,656.02655,6.220548,-0.002077,10
335,928.985229,4.049575,-0.000269,5
336,458.482086,10.533593,-0.001,5
337,922.196411,4.079302,-0.00028,5
338,519.2488559999999,10.073768,-0.003868,10
339,641.525208,6.049999,-0.001872,5
340,438.768524,10.898127,-0.000896,15
341,581.026062,7.224085,-0.003532,5
342,782.2528689999999,4.868365,-0.00129,15
343,405.415894,10.751972,-0.000922,5
344,476.460922,10.356014,-0.001383,5
345,920.167358,4.398321,-0.001129,10
346,1037.567505,3.681142,0.000489,5
347,642.935974,6.366489,-0.003613,15
348,847.445435,4.600891,-0.000241,15
349,1152.006531,3.03734,-0.00053,5
350,975.337708,3.905953,-0.000202,5
351,741.9241939999999,4.964351,-0.00114,5
352,502.69545,9.93062,-0.001871,5
353,669.124786,5.721881,-0.000771,5
354,883.031372,4.501268,-0.000621,15
355,876.102356,4.342432,-0.000291,5
356,338.961815,11.400558,-0.001069,15
357,908.103271,4.42606,-0.000422,15
358,1042.0554200000001,3.660713,0.00031,5
359,469.567413,10.436407,-0.001371,5
360,420.3358,11.049456,-0.000826,10
361,623.000366,6.693782,-0.002378,10
362,1149.519714,3.693248,-0.001072,15
363,1136.380737,3.737331,-0.00109,15
364,786.915527,4.918945,-0.001058,10
365,1085.330322,3.885356,-0.000829,15
366,524.974304,9.346859,-0.003162,5
367,1116.000732,3.717984,-0.000657,10
368,456.14032,10.550501,-0.001041,5
369,704.529785,5.655373,-0.002047,10
370,883.735168,4.318219,-0.000429,5
371,323.425518,11.546593,-0.000315,10
372,1060.5282590000002,3.579247,-0.00045,5
373,1002.30011,4.090369,-0.000618,10
374,1173.105652,3.461223,-0.000948,10
375,505.009933,9.882573,-0.001783,5
376,928.097473,4.335672,-0.000882,15
377,412.89502,10.728462,8e-06,5
378,1034.5471189999998,4.005857,4e-06,10
379,785.304504,4.691628,-0.00061,5
380,531.3165280000001,9.814787,-0.007144,15
381,1047.840881,3.638402,-0.001091,5
382,427.457809,10.693834,-0.000111,5
383,1046.3218379999998,3.641003,-0.000391,5
384,302.991119,11.244967,0.000615,5
385,1119.538818,3.704311,-0.000227,10
386,1031.173462,3.714282,-0.000362,5
387,1011.587158,4.053827,-0.000442,15
388,869.947449,4.361754,0.00017,5
389,885.136108,4.550013,-0.000657,10
390,1160.804565,2.975866,-0.001132,5
391,340.728119,11.116402,-0.001072,5
392,524.268021,9.950094,-0.004369,10
393,422.31706199999996,10.707857,-0.000229,5
394,1010.546448,4.07118,-0.000597,10
395,704.8414,5.333719,-0.001061,5
396,661.866302,5.805858,-0.000982,5
397,671.0680239999999,6.033221,-0.002309,10
398,1033.092407,3.703467,0.00022,5
399,1164.761536,3.502815,-0.000906,10
400,402.483124,11.118876,-0.000905,10
401,427.503693,10.938702,-0.000815,15
402,656.817657,6.173415,-0.003251,15
403,790.745911,4.663208,0.00015,5
404,815.305725,4.712552,-0.001001,15
405,755.372284,4.862557,-0.00016,5
406,453.199997,10.575436,-0.000891,5
407,765.730042,4.980203,-0.001701,15
408,709.05542,5.294778,-0.001562,5
409,1013.770935,3.78245,2.9e-05,5
410,1015.078979,3.776142,-0.000169,5
411,618.943451,6.365787,-0.001581,5
412,629.615601,6.213648,-0.001501,5
413,1129.6801759999998,3.754642,-0.00148,15
414,664.790497,5.770924,-0.00081,5
415,661.208099,5.814067,-0.000892,5
416,1143.467468,3.099993,-0.001191,5
417,1158.711121,2.990683,-0.000429,5
418,1029.071289,4.019821,-0.000557,10
419,875.136719,4.581845,-0.000706,10
420,471.456284,10.419788,-0.001252,5
421,350.25631,11.03919,-0.00056,5
422,687.087982,5.520191,-1.1e-05,5
423,807.886047,4.587441,-0.000992,5
424,871.124756,4.360549,-0.000249,5
425,678.083466,5.947108,-0.001458,10
426,361.42864199999997,11.28106,-0.002257,15
427,963.228516,3.945604,0.000109,5
428,909.277039,4.422803,-0.000932,15
429,992.363708,4.116008,-0.000447,10
430,1091.819092,3.412189,-1.9e-05,5
431,500.237274,10.440936,-0.002816,10
432,844.189941,4.683348,-0.000847,10
433,302.704382,11.240878,0.000296,5
434,825.942688,4.519188,-0.00013,5
435,607.545624,7.054945,-0.007224,15
436,1094.1987920000001,3.398871,4.8e-05,5
437,520.350998,10.072742,-0.004898,15
438,407.301865,10.747976,5.9e-05,5
439,335.64653,11.151256,-0.000739,5
440,337.834579,11.140436,-0.000362,5
441,379.293571,11.142775,-0.001266,15
442,389.810799,11.088029,-0.001257,15
443,535.087006,9.707972,-0.007384,15
444,998.398621,4.080987,-0.000641,15
445,1117.098145,3.79524,-0.0009,15
446,522.925247,9.416224,-0.002763,5
447,1004.266846,3.817883,-6.9e-05,5
448,1107.574219,3.749644,-0.000567,10
449,506.242706,10.334137,-0.004072,15
450,697.4197389999999,5.413698,-0.001489,5
451,945.913391,4.000736,-0.000701,5
452,573.274139,7.545098,-0.003543,5
453,1174.495422,2.880219,0.000913,5
454,915.144287,4.124742,-0.000632,5
455,694.0142519999999,5.449027,-0.000219,5
456,803.630066,4.842982,-0.001027,10
457,557.72522,8.983904,-0.008334,15
458,569.995514,8.391644,-0.007062,10
459,434.966492,10.666317,-0.000231,5
460,756.8084719999999,4.848038,-0.00058,5
461,362.972839,11.330085,-0.001796,10
462,953.688782,4.219484,-0.000377,10
463,1146.165039,3.078673,-0.00105,5
464,411.942505,10.736172,-0.000119,5
465,756.479004,4.850944,-0.000863,5
466,923.997986,4.0717,-0.000671,5
467,836.567078,4.483861,-0.000672,5
468,484.590286,10.245521,-0.001201,5
469,703.845001,5.347926,-0.00054,5
470,1029.702942,4.018151,-6.8e-05,10
471,828.079895,4.741217,-9.6e-05,10
472,354.238853,10.997746,-4.1e-05,5
473,824.520508,4.521484,-0.000299,5
474,1114.2868039999998,3.803757,-0.000322,15
475,1111.755371,3.294678,-0.000462,5
476,764.345032,4.805519,-0.00027,5
477,945.089172,4.237544,-0.001772,15
478,962.683411,3.946908,-0.00085,5
479,972.895447,3.913864,-0.000261,5
480,1080.388123,3.476534,0.000159,5
481,486.831299,10.211185,-0.001229,5
482,525.269714,9.923477,-0.00466,10
483,924.565674,4.354347,-0.00149,15
484,655.368927,5.879943,-0.001512,5
485,435.128281,10.913677,-0.000806,15
486,319.286766,11.433859,-0.00036,15
487,541.400269,9.503095,-0.008054,15
488,733.1994629999999,5.04654,-0.000932,5
489,427.805664,11.026804,-0.000253,10
490,805.507019,4.596945,-0.000771,5
491,535.936279,9.585581,-0.00595,10
492,485.96034199999997,10.223886,-0.001061,5
493,853.891541,4.41799,0.000228,5
494,599.380127,6.716812,-0.002062,5
495,640.6829829999999,6.064208,-0.00076,5
496,893.443176,4.470926,-0.00074,15
497,354.718239,11.325397,-0.002007,15
498,961.895386,4.195885,-0.000518,10
499,558.2261960000001,8.20211,-0.003673,5
500,564.644989,7.930964,-0.004035,5
501,403.515762,10.755485,-0.000741,5
502,723.9854740000001,5.141628,-0.0008,5
503,354.49144,10.997545,9e-06,5
504,686.847351,5.520894,-0.00064,5
505,664.982452,6.067426,-0.003251,15
506,681.814545,5.904247,-0.002068,10
507,565.459991,8.724471,-0.009025,15
508,987.320557,3.864719,-0.000591,5
509,429.702499,11.020696,-0.000766,10
510,489.470169,10.170849,-0.00121,5
511,406.926819,10.747285,0.000429,5
512,876.4375,4.519402,-0.000632,15
513,577.588043,7.361527,-0.002843,5
514,671.516052,5.694567,-0.000882,5
515,897.62146,4.510395,-0.001038,10
516,374.730392,10.871583,-0.000119,5
517,397.152023,10.778793,-0.00089,5
518,791.36908,4.663107,-0.000841,5
519,692.849976,5.462028,-0.00139,5
520,818.613464,4.69763,-0.001132,15
521,1072.1552729999999,3.879934,-7e-06,10
522,684.916656,5.871168,-0.001978,10
523,397.990234,10.779194,0.000252,5
524,373.41380300000003,10.878483,-0.000731,5
525,1013.215027,4.064237,-6e-06,10
526,641.6380919999999,6.411215,-0.001938,10
527,935.691406,4.025744,0.000341,5
528,379.597534,10.852566,-0.00026,5
529,585.101379,7.087666,-0.002802,5
530,1108.069641,3.823271,-0.000358,15
531,545.040131,9.384641,-0.008774,15
532,753.218018,4.878078,-0.000459,5
533,523.783463,9.963405,-0.00426,10
534,826.95752,4.744784,-0.000828,10
535,550.636353,8.499283,-0.003293,5
536,786.0896,4.687319,-0.000293,5
537,660.159821,6.167664,-0.001657,10
538,954.776367,4.215306,-0.000828,10
539,940.604919,4.015843,0.00045,5
540,792.328857,4.654591,-0.000771,5
541,562.2464600000001,8.035559,-0.003823,5
542,1012.109253,3.789353,-0.000762,5
543,1083.614502,3.890099,-0.000552,15
544,805.954041,4.591033,-0.0007,5
545,1082.371216,3.845546,-0.000545,10
546,310.035259,11.438917,0.000135,15
547,1017.188416,4.042696,-0.000661,15
548,384.467255,10.83486,-0.000271,5
549,981.494019,3.888446,-0.000392,5
550,306.368229,11.240837,0.000478,5
551,407.552368,10.747786,-0.0006,5
552,515.745102,10.165265,-0.005022,15
553,430.652115,10.681211,-0.000178,5
554,801.114807,4.613054,-0.000789,5
555,311.52071,11.5547,-0.000367,10
556,925.340942,4.064987,-0.000271,5
557,870.187805,4.361754,-9.2e-05,5
558,1142.020996,3.609941,-0.000719,10
559,844.916687,4.452931,0.000371,5
560,1142.3432010000001,3.719066,-0.00109,15
561,933.406799,4.032353,0.000151,5
562,1091.723633,3.412385,-0.000109,5
563,318.494858,11.228461,0.000189,5
564,721.277832,5.476013,-0.001658,10
565,826.353699,4.517983,-0.00019,5
566,812.634705,4.566627,-0.001272,5
567,1094.0567019999999,3.398777,5.9e-05,5
568,946.252563,4.243147,-0.001056,10
569,876.10376,4.577541,-0.000668,10
570,368.35560599999997,10.9042,-0.000229,5
571,730.555115,5.321156,-0.00252,15
572,670.095215,6.044727,-0.001909,10
573,681.3315729999999,5.910454,-0.002198,10
574,302.132704,11.432127,-5.1e-05,15
575,832.669861,4.496765,-0.00024,5
576,1014.904419,3.776744,-0.000579,5
577,1088.156128,3.876742,-0.000221,15
578,311.32746099999997,11.438188,-0.000306,15
579,695.0558470000001,5.704379,-0.00302,15
580,1012.036926,4.053324,-9.1e-05,15
581,450.459976,10.938676,-0.000795,10
582,750.723694,4.895396,-0.00022,5
583,547.872955,9.195999,-0.00532,10
584,1016.4104,3.774351,-0.000201,5
585,631.523193,6.188633,-0.000952,5
586,1006.105408,4.082061,-0.000596,10
587,1136.925476,3.143032,-0.000508,5
588,905.827637,4.193409,-0.000761,5
589,549.402008,8.544428,-0.003143,5
590,644.808014,6.007959,-0.00065,5
591,599.5963750000001,7.318439,-0.008926,15
592,688.6429439999999,5.827809,-0.001777,10
593,575.592407,8.156283,-0.006912,10
594,659.02066,6.179638,-0.002217,10
595,688.637482,5.503877,-0.00138,5
596,1043.3687129999998,3.979785,-0.000319,10
597,744.7545170000001,4.937831,-0.000941,5
598,1069.9970090000002,3.531499,-0.00056,5
599,959.27179,4.172759,-0.000889,15
600,614.287689,6.44206,-0.001771,5
601,362.505295,11.271576,-0.002298,15
602,311.0695,11.238974,0.0002,5
603,561.3407589999999,8.072195,-0.002894,5
604,378.258141,11.221788,-0.001194,10
605,366.525673,10.913404,-0.001071,5
606,1121.273315,3.695568,-0.000856,10
607,602.340057,7.220617,-0.008717,15
608,886.022583,4.310315,-0.000321,5
609,929.237549,4.048382,-0.000301,5
610,335.236137,11.157158,-0.000741,5
611,1115.488037,3.275249,-0.00065,5
612,372.070625,11.261028,-0.001214,10
613,857.881592,4.403591,-0.000791,5
614,942.571777,4.007537,0.000571,5
615,343.893959,11.474122,-0.001075,10
616,732.879578,5.050047,-0.001111,5
617,639.947357,6.069613,-0.000612,5
618,918.778198,4.104326,-0.000279,5
619,365.423035,10.917912,-0.00026,5
620,1156.289185,3.0067,-0.000892,5
621,693.8401180000001,5.720139,-0.003083,15
622,414.165909,10.731173,-0.000191,5
623,413.592224,10.991331,-0.001366,15
624,395.1399,11.063427,-0.000704,15
625,938.494202,4.281355,-0.000696,10
626,1145.53064,3.593665,-0.000665,10
627,1053.53363,3.611889,4e-05,5
628,505.974289,10.342744,-0.003049,10
629,873.509888,4.352341,-0.000338,5
630,322.026886,11.545801,5.6e-05,10
631,1155.375732,3.550188,-0.000969,10
632,381.567642,10.845367,-0.00032,5
633,390.415825,10.810625,-0.000788,5
634,473.802139,10.731919,-0.002399,15
635,788.504822,4.674512,-2e-06,5
636,1041.479736,3.983393,-0.000677,10
637,1156.0136109999999,3.009111,-0.000391,5
638,322.862301,11.214643,-0.00013,5
639,1069.4224239999999,3.535417,-0.000613,5
640,911.879272,4.154765,-0.00058,5
641,955.305603,3.97182,-0.000941,5
642,674.626953,5.659827,-0.000991,5
643,719.999573,5.184266,-0.00066,5
644,954.15741,4.218178,-0.000578,10
645,660.650848,6.162062,-0.002068,10
646,545.220032,8.692772,-0.002864,5
647,830.201843,4.505275,-0.00019,5
648,405.67654400000004,11.106133,-0.000956,10
649,565.558655,7.886919,-0.003703,5
650,1118.906921,3.70478,-7.8e-05,10
651,1015.124329,4.059733,-0.000638,10
652,810.874451,4.57092,-0.000321,5
653,863.381958,4.615807,-0.000457,10
654,341.118599,11.113388,-8e-05,5
655,944.820435,4.251352,-0.000539,10
656,888.748352,4.539962,-0.000878,10
657,731.6586609999999,5.060859,-0.000559,5
658,619.9873660000001,6.752856,-0.004502,15
659,471.947815,10.410074,-0.001472,5
660,522.4317169999999,9.435554,-0.003654,5
661,402.992569,11.116186,-0.000605,10
662,715.147247,5.539288,-0.001298,10
663,1025.023804,3.739903,-0.000301,5
664,383.526009,10.838961,-0.00024,5
665,575.922455,8.142239,-0.007072,10
666,577.502808,7.36413,-0.002764,5
667,1139.6492309999999,3.616748,-0.000526,10
668,421.084702,10.712452,-0.00051,5
669,1105.864319,3.329695,-0.000581,5
670,451.639572,10.582734,-0.000782,5
671,837.345886,4.707237,-0.000218,10
672,426.170074,10.694944,-0.000228,5
673,456.296432,10.548093,-0.000983,5
674,438.24324,10.650894,-0.000571,5
