,Temp,TGA,DrTGA,vel_cal
4706,662.535339,6.022242,-0.00397,10
4707,341.279099,11.354805,-0.000899,15
4708,704.05954,5.266411,-0.001787,10
4709,794.152893,4.322744,-0.000365,5
4710,801.224915,4.286093,-0.000893,5
4711,638.0003360000001,6.908601,-0.008887,15
4712,911.286804,4.012322,-0.000791,15
4713,952.362976,3.666929,-0.000122,5
4714,771.2030030000001,4.442743,-1.2e-05,5
4715,651.069214,5.874835,-0.002194,5
4716,328.791359,11.258308,0.00021,5
4717,525.999588,10.403835,-0.003038,10
4718,623.215027,7.482268,-0.010377,15
4719,385.058052,11.005075,-0.000253,5
4720,395.170067,10.970566,-0.000272,5
4721,837.061707,4.294181,-0.001028,10
4722,1146.129211,3.047118,-0.000362,5
4723,1018.437012,3.471715,-8.3e-05,5
4724,514.608017,10.173261,-0.001494,5
4725,302.12225,11.298532,0.000359,5
4726,773.88916,4.428793,-0.000505,5
4727,304.952072,11.559445,4.5e-05,10
4728,684.1091309999999,5.580034,-0.002788,10
4729,763.256439,4.668951,-0.000747,10
4730,685.780029,5.612745,-0.004681,15
4731,882.809265,3.936185,0.000158,5
4732,320.367798,11.282461,-0.000163,5
4733,327.624004,11.542198,-0.000495,10
4734,532.2682500000001,10.260236,-0.004631,15
4735,738.3055420000001,4.668657,-0.000604,5
4736,714.152161,4.887301,-0.001116,5
4737,344.880913,11.184414,-0.000123,5
4738,1022.916443,3.730565,-0.000316,10
4739,710.820343,4.921735,-0.000484,5
4740,441.242111,10.823996,-0.000755,5
4741,1075.76532,3.298784,-0.000475,5
4742,674.336029,5.762362,-0.002889,10
4743,1085.793823,3.599143,-0.000256,10
4744,1044.197021,3.397252,-0.000614,5
4745,369.792267,11.379092,-0.000677,10
4746,844.968506,4.245822,-0.001192,15
4747,332.996315,11.531115,4.7e-05,10
4748,629.649445,7.015224,-0.006523,10
4749,472.73992899999996,10.993134,-0.001407,10
4750,731.748688,4.938301,-0.001868,10
4751,301.885195,11.38964,5.1e-05,15
4752,477.27574200000004,10.967664,-0.001457,10
4753,1058.6138919999999,3.654487,-0.000339,10
4754,1002.108337,3.518731,-0.000563,5
4755,1163.871643,2.968666,-0.000654,5
4756,891.290894,4.095573,-0.000618,10
4757,303.29458,11.556291,-0.000232,10
4758,1044.9135740000002,3.396204,0.000188,5
4759,783.536621,4.537479,-0.001017,10
4760,689.993195,5.478367,-0.003049,10
4761,604.5816649999999,7.364056,-0.003116,5
4762,877.131714,4.144452,-0.000507,10
4763,943.764526,3.693247,-0.000224,5
4764,302.851135,11.388349,8.1e-05,15
4765,655.23584,5.782817,-0.001734,5
4766,1132.310852,3.102569,-0.000734,5
4767,805.843933,4.428557,-0.000517,10
4768,545.623566,9.929585,-0.005258,10
4769,856.529297,4.036963,-0.000124,5
4770,603.170807,7.422819,-0.003686,5
4771,904.256836,3.852507,-7.3e-05,5
4772,340.670975,11.208152,-0.000453,5
4773,858.345093,4.030344,-0.000534,5
4774,540.620026,9.53869,-0.002265,5
4775,657.7639770000001,6.142961,-0.004219,10
4776,853.038452,4.053446,-0.000274,5
4777,321.393276,11.278474,-0.000463,5
4778,1157.309448,3.423393,-0.000346,10
4779,436.532578,10.842227,-0.000562,5
4780,999.03302,3.529396,-0.000303,5
4781,904.34137,3.852625,4.8e-05,5
4782,1080.701721,3.608683,0.000206,10
4783,1167.37439,2.955891,-0.000365,5
4784,847.023376,4.076608,-0.000684,5
4785,925.203064,3.761314,-0.000766,5
4786,454.57075499999996,10.770044,-0.000552,5
4787,719.6156619999999,4.831092,-0.000352,5
4788,569.24649,8.677444,-0.003066,5
4789,609.778778,7.831566,-0.006141,10
4790,969.062256,3.613383,0.000108,5
4791,927.782349,3.748745,-0.000484,5
4792,953.180969,3.663697,-0.000663,5
4793,481.475006,10.942119,-0.001527,10
4794,841.178833,4.276829,-0.001018,10
4795,478.102295,10.96143,-0.001036,10
